"program_name","func_label","fold_id","toolchain_count","sample_count","has_codesys","has_geb","has_openplcv2","has_openplcv3","split_policy"
"TC_S","Measure_Mods","fold_7","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TC_US","Measure_Mods","fold_8","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"BIN_TO_BYTE","NA","fold_0","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"BUFFER_SEARCH","NA","fold_1","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"BUFFER_TO_STRING","NA","fold_2","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"CAPITALIZE","NA","fold_3","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"CHARCODE","NA","fold_4","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"CODE","NA","fold_5","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"COUNT_CHAR","NA","fold_6","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"DEC_TO_BYTE","NA","fold_7","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"DEC_TO_DWORD","NA","fold_8","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"DEC_TO_INT","NA","fold_9","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"DT_TO_STRF","NA","fold_0","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"DW_TO_REAL","NA","fold_1","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"ESR_MON_R4","NA","fold_2","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"EXEC","NA","fold_3","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"FINDB_NONUM","NA","fold_4","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"FLOAT_TO_REAL","NA","fold_5","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"HEX_TO_BYTE","NA","fold_6","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"HEX_TO_DWORD","NA","fold_7","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"IS_LOWER","NA","fold_8","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"IS_NUM","NA","fold_9","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"IS_UPPER","NA","fold_0","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"LOWERCASE","NA","fold_1","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"OCT_TO_BYTE","NA","fold_2","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"OCT_TO_DWORD","NA","fold_3","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"PIN_CODE","NA","fold_4","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"REAL_TO_DW","NA","fold_5","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"REPLACE_UML","NA","fold_6","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TRIME","NA","fold_7","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"UPPERCASE","NA","fold_8","1","1","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"BASE64_DECODE_STREAM","Network_Communication","fold_0","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"FILE_BLOCK","Network_Communication","fold_1","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"FILE_PATH_SPLIT","Network_Communication","fold_2","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"IP_FIFO","Network_Communication","fold_3","2","2","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"IP4_CHECK","Network_Communication","fold_4","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"IP4_TO_STRING","Network_Communication","fold_5","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"IS_URLCHR","Network_Communication","fold_6","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"LOG_VIEWPORT","Network_Communication","fold_7","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"MB_CLIENT","Network_Communication","fold_8","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"MB_SERVER","Network_Communication","fold_9","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"MB_VMAP","Network_Communication","fold_0","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"MOON_PHASE","Network_Communication","fold_1","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"NET_VAR_BOOL8","Network_Communication","fold_2","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"NET_VAR_BUFFER","Network_Communication","fold_3","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"NET_VAR_DWORD8","Network_Communication","fold_4","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"NETWORK_VERSION","Network_Communication","fold_5","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SHA1_STREAM","Network_Communication","fold_6","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SNTP_CLIENT","Network_Communication","fold_7","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"STRING_TO_URL","Network_Communication","fold_8","2","2","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"URL_TO_STRING","Network_Communication","fold_9","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"WORLD_WEATHER_DESC_GE","Network_Communication","fold_0","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"WORLD_WEATHER_ICON_OSCAT","Network_Communication","fold_1","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"YAHOO_WEATHER_DESC_GE","Network_Communication","fold_2","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"YAHOO_WEATHER_ICON_OSCAT","Network_Communication","fold_3","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"IRTRANS_DECODE","Networking","fold_0","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"IRTRANS_RCV_1","Networking","fold_1","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"IRTRANS_RCV_4","Networking","fold_2","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"IRTRANS_RCV_8","Networking","fold_3","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"IRTRANS_SERVER","Networking","fold_4","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TN_RECEIVE","Networking","fold_5","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TN_SC_ADD_SHADOW","Networking","fold_6","2","2","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TN_SC_AREA_RESTORE","Networking","fold_7","2","2","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TN_SC_AREA_SAVE","Networking","fold_8","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TN_SC_BOX","Networking","fold_9","2","2","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TN_SC_FILL","Networking","fold_0","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TN_SC_LINE","Networking","fold_1","2","2","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TN_SC_READ_ATTR","Networking","fold_2","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TN_SC_READ_CHAR","Networking","fold_3","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TN_SC_SHADOW_ATTR","Networking","fold_4","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TN_SC_WRITE_ATTR","Networking","fold_5","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TN_SC_WRITE_CHAR","Networking","fold_6","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TN_SC_XY_ERROR","Networking","fold_7","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TN_SC_XY2_ERROR","Networking","fold_8","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TN_SEND_ROWS","Networking","fold_9","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"A_TRIG","Pulse_Gen","fold_0","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"B_TRIG","Pulse_Gen","fold_1","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"CLICK_CNT","Pulse_Gen","fold_2","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"CLICK_DEC","Pulse_Gen","fold_3","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"CLK_DIV","Pulse_Gen","fold_4","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"CLK_N","Pulse_Gen","fold_5","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"CLK_PRG","Pulse_Gen","fold_6","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"CLK_PULSE","Pulse_Gen","fold_7","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"CYCLE_4","Pulse_Gen","fold_8","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"D_TRIG","Pulse_Gen","fold_9","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"GEN_BIT","Pulse_Gen","fold_0","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"GEN_SQ","Pulse_Gen","fold_1","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SCHEDULER","Pulse_Gen","fold_2","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SCHEDULER_2","Pulse_Gen","fold_3","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SEQUENCE_4","Pulse_Gen","fold_4","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SEQUENCE_64","Pulse_Gen","fold_5","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SEQUENCE_8","Pulse_Gen","fold_6","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TMAX","Pulse_Gen","fold_7","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TMIN","Pulse_Gen","fold_8","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TOF_1","Pulse_Gen","fold_9","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TONOF","Pulse_Gen","fold_0","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TP_1","Pulse_Gen","fold_1","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TP_1D","Pulse_Gen","fold_2","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TP_X","Pulse_Gen","fold_3","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"MULTI_IN","Sensors","fold_0","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"RES_NI","Sensors","fold_1","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"RES_NTC","Sensors","fold_2","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"RES_PT","Sensors","fold_3","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"RES_SI","Sensors","fold_4","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SENSOR_INT","Sensors","fold_5","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TEMP_NI","Sensors","fold_6","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TEMP_NTC","Sensors","fold_7","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TEMP_PT","Sensors","fold_8","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TEMP_SI","Sensors","fold_9","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"_RMP_B","Signal_Gen","fold_0","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"_RMP_NEXT","Signal_Gen","fold_1","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"_RMP_W","Signal_Gen","fold_2","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"GEN_PULSE","Signal_Gen","fold_3","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"GEN_PW2","Signal_Gen","fold_4","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"GEN_RDM","Signal_Gen","fold_5","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"GEN_RDT","Signal_Gen","fold_6","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"GEN_RMP","Signal_Gen","fold_7","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"GEN_SIN","Signal_Gen","fold_8","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"GEN_SQR","Signal_Gen","fold_9","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"PWM_DC","Signal_Gen","fold_0","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"PWM_PW","Signal_Gen","fold_1","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"RMP_B","Signal_Gen","fold_2","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"RMP_SOFT","Signal_Gen","fold_3","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"RMP_W","Signal_Gen","fold_4","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"AIN","Signal_Proc","fold_0","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"AIN1","Signal_Proc","fold_1","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"AOUT","Signal_Proc","fold_2","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"AOUT1","Signal_Proc","fold_3","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"BYTE_TO_RANGE","Signal_Proc","fold_4","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"DELAY","Signal_Proc","fold_5","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"DELAY_4","Signal_Proc","fold_6","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"FADE","Signal_Proc","fold_7","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"FILTER_DW","Signal_Proc","fold_8","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"FILTER_I","Signal_Proc","fold_9","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"FILTER_MAV_DW","Signal_Proc","fold_0","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"FILTER_MAV_W","Signal_Proc","fold_1","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"FILTER_W","Signal_Proc","fold_2","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"FILTER_WAV","Signal_Proc","fold_3","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"MIX","Signal_Proc","fold_4","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"MUX_R2","Signal_Proc","fold_5","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"MUX_R4","Signal_Proc","fold_6","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"OFFSET","Signal_Proc","fold_7","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"OFFSET2","Signal_Proc","fold_8","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"RANGE_TO_BYTE","Signal_Proc","fold_9","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"RANGE_TO_WORD","Signal_Proc","fold_0","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SCALE","Signal_Proc","fold_1","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SCALE_B","Signal_Proc","fold_2","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SCALE_B2","Signal_Proc","fold_3","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SCALE_B4","Signal_Proc","fold_4","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SCALE_B8","Signal_Proc","fold_5","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SCALE_D","Signal_Proc","fold_6","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SCALE_R","Signal_Proc","fold_7","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SCALE_X2","Signal_Proc","fold_8","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SCALE_X4","Signal_Proc","fold_9","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SCALE_X8","Signal_Proc","fold_0","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SEL2_OF_3","Signal_Proc","fold_1","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SEL2_OF_3B","Signal_Proc","fold_2","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SH","Signal_Proc","fold_3","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SH_1","Signal_Proc","fold_4","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SH_2","Signal_Proc","fold_5","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"SH_T","Signal_Proc","fold_6","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"STAIR","Signal_Proc","fold_7","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"STAIR2","Signal_Proc","fold_8","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TREND","Signal_Proc","fold_9","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"TREND_DW","Signal_Proc","fold_0","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"WORD_TO_RANGE","Signal_Proc","fold_1","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"_INSERT80","Str_Func","fold_0","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"BYTE_TO_STRB","Str_Func","fold_1","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"BYTE_TO_STRH","Str_Func","fold_2","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"CHARNAME","Str_Func","fold_3","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"CHR_TO_STRING","Str_Func","fold_4","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"CLEAN","Str_Func","fold_5","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"COUNT_SUBSTRING","Str_Func","fold_6","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"DATE_TO_STRING","Str_Func","fold_7","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"DEL_CHARS","Str_Func","fold_8","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"DT_TO_STRING","Str_Func","fold_9","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"DWORD_TO_STRB","Str_Func","fold_0","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"DWORD_TO_STRF","Str_Func","fold_1","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"DWORD_TO_STRH","Str_Func","fold_2","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"FILL","Str_Func","fold_3","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"FINDB","Str_Func","fold_4","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"FINDP","Str_Func","fold_5","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"FIX","Str_Func","fold_6","4","4","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
"INSERT250","Str_Func","fold_7","3","3","0","0","0","0","STRATIFIED_10_FOLD_BY_FUNC_LABEL_PROGRAM_LEVEL"
